file_path,method,api
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/ClientConfigResourceProviderTest.java,verifyAll,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,verifyAll,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackTest.java,verifyAll,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProviderTest.java,withArguments,org.powermock.api.mockito.expectation.WithExpectedArguments<org.reflections.Reflections>
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProviderTest.java,withParameterTypes,org.powermock.api.mockito.expectation.WithExpectedParameterTypes<org.reflections.Reflections>
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProviderTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProviderTest.java,verifyAll,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/UserResourceProviderDBTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/UserResourceProviderDBTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,reset,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,reset,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,replay,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,verify,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/RequestResourceProviderTest.java,createNiceMock,org.powermock.api.easymock.PowerMock
