file_path,method,api
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,mock,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,mock,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetWorkflowStatusServletTest.java,when,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetPipelineStatusServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetPipelineStatusServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetPipelineStatusServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/GetPipelineStatusServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartExecutionPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartExecutionPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartExecutionPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartExecutionPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartWorkflowServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartWorkflowServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartWorkflowServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartWorkflowServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/HopServerTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StopWorkflowServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StopWorkflowServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StopWorkflowServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StopWorkflowServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/StartPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PausePipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PausePipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PausePipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PausePipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PrepareExecutionPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PrepareExecutionPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PrepareExecutionPipelineServletTest.java,spy,org.powermock.api.mockito.PowerMockito
/engine/src/test/java/org/apache/hop/www/PrepareExecutionPipelineServletTest.java,verifyStatic,org.powermock.api.mockito.PowerMockito
/generic/src/test/java/org/apache/hop/databases/generic/GenericDatabaseMetaTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/generic/src/test/java/org/apache/hop/databases/generic/GenericDatabaseMetaTest.java,when,org.powermock.api.mockito.PowerMockito
/generic/src/test/java/org/apache/hop/databases/generic/GenericDatabaseMetaTest.java,getInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/gettablenames/src/test/java/org/apache/hop/pipeline/transforms/gettablenames/GetTableNamesTest.java,setInternalState,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.hop.core.logging.LogChannel>
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,withAnyArguments,org.powermock.api.mockito.expectation.WithAnyArguments<org.apache.hop.core.logging.LogChannel>
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,whenNew,org.powermock.api.mockito.PowerMockito
/janino/src/test/java/org/apache/hop/pipeline/transforms/userdefinedjavaclass/FieldHelperTest.java,getMethod,org.powermock.reflect.Whitebox
/javascript/src/test/java/org/apache/hop/pipeline/transforms/javascript/ScriptValuesMetaTest.java,setInternalState,org.powermock.reflect.Whitebox
/javascript/src/test/java/org/apache/hop/pipeline/transforms/javascript/ScriptValuesMetaTest.java,setInternalState,org.powermock.reflect.Whitebox
/javascript/src/test/java/org/apache/hop/pipeline/transforms/javascript/ScriptValuesMetaTest.java,setInternalState,org.powermock.reflect.Whitebox
/memgroupby/src/test/java/org/apache/hop/pipeline/transforms/memgroupby/MemoryGroupByMetaGetFieldsTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/metainject/src/test/java/org/apache/hop/pipeline/transforms/metainject/MetaInjectTest.java,spy,org.powermock.api.mockito.PowerMockito
/metainject/src/test/java/org/apache/hop/pipeline/transforms/metainject/MetaInjectTest.java,spy,org.powermock.api.mockito.PowerMockito
/metainject/src/test/java/org/apache/hop/pipeline/transforms/metainject/MetaInjectTest.java,spy,org.powermock.api.mockito.PowerMockito
/rest/src/test/java/org/apache/hop/pipeline/transforms/rest/RestTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/rest/src/test/java/org/apache/hop/pipeline/transforms/rest/RestTest.java,setInternalState,org.powermock.reflect.Whitebox
/rest/src/test/java/org/apache/hop/pipeline/transforms/rest/RestTest.java,setInternalState,org.powermock.reflect.Whitebox
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,setInternalState,org.powermock.reflect.Whitebox
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,setInternalState,org.powermock.reflect.Whitebox
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,setInternalState,org.powermock.reflect.Whitebox
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,setInternalState,org.powermock.reflect.Whitebox
/transforms_http/src/test/java/org/apache/hop/pipeline/transforms/http/HttpTest.java,setInternalState,org.powermock.reflect.Whitebox
/ui/src/test/java/org/apache/hop/ui/util/EnvironmentUtilsTest.java,mockStatic,org.powermock.api.mockito.PowerMockito
